<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.02	23:45:00	0.80318	0.80318	0.80235	0.80235	286	0	5
2025.12.03	00:00:00	0.80252	0.80286	0.80230	0.80255	55	0	75
2025.12.03	00:15:00	0.80255	0.80294	0.80255	0.80278	151	0	42
2025.12.03	00:30:00	0.80280	0.80290	0.80276	0.80289	162	0	25
2025.12.03	00:45:00	0.80289	0.80289	0.80239	0.80261	312	0	28
2025.12.03	01:00:00	0.80264	0.80296	0.80261	0.80293	134	0	5
2025.12.03	01:15:00	0.80292	0.80310	0.80290	0.80301	143	0	5
2025.12.03	01:30:00	0.80301	0.80301	0.80268	0.80268	116	0	5
2025.12.03	01:45:00	0.80268	0.80289	0.80265	0.80281	130	0	5
2025.12.03	02:00:00	0.80280	0.80285	0.80267	0.80271	222	0	5
2025.12.03	02:15:00	0.80271	0.80274	0.80232	0.80246	204	0	5
2025.12.03	02:30:00	0.80246	0.80253	0.80219	0.80242	414	0	5
2025.12.03	02:45:00	0.80242	0.80247	0.80215	0.80219	446	0	5
2025.12.03	03:00:00	0.80219	0.80224	0.80202	0.80210	397	0	5
2025.12.03	03:15:00	0.80210	0.80221	0.80188	0.80203	341	0	5
2025.12.03	03:30:00	0.80203	0.80221	0.80202	0.80210	416	0	5
2025.12.03	03:45:00	0.80209	0.80219	0.80202	0.80203	281	0	5
2025.12.03	04:00:00	0.80203	0.80220	0.80197	0.80207	335	0	5
2025.12.03	04:15:00	0.80207	0.80224	0.80201	0.80211	258	0	5
2025.12.03	04:30:00	0.80210	0.80217	0.80203	0.80205	325	0	5
2025.12.03	04:45:00	0.80205	0.80206	0.80193	0.80197	235	0	5
2025.12.03	05:00:00	0.80197	0.80208	0.80194	0.80208	185	0	5
2025.12.03	05:15:00	0.80208	0.80210	0.80203	0.80205	155	0	5
2025.12.03	05:30:00	0.80205	0.80215	0.80188	0.80195	324	0	5
2025.12.03	05:45:00	0.80195	0.80203	0.80193	0.80197	240	0	5
2025.12.03	06:00:00	0.80198	0.80220	0.80195	0.80217	179	0	5
2025.12.03	06:15:00	0.80217	0.80220	0.80205	0.80210	180	0	5
2025.12.03	06:30:00	0.80210	0.80211	0.80193	0.80194	316	0	5
2025.12.03	06:45:00	0.80194	0.80199	0.80185	0.80192	205	0	5
2025.12.03	07:00:00	0.80192	0.80197	0.80184	0.80187	219	0	5
2025.12.03	07:15:00	0.80187	0.80197	0.80183	0.80193	195	0	5
2025.12.03	07:30:00	0.80194	0.80200	0.80185	0.80195	246	0	5
2025.12.03	07:45:00	0.80195	0.80200	0.80189	0.80196	308	0	5
2025.12.03	08:00:00	0.80196	0.80201	0.80181	0.80184	182	0	5
2025.12.03	08:15:00	0.80184	0.80185	0.80141	0.80149	284	0	5
2025.12.03	08:30:00	0.80149	0.80190	0.80141	0.80184	283	0	5
2025.12.03	08:45:00	0.80184	0.80195	0.80162	0.80165	292	0	5
2025.12.03	09:00:00	0.80165	0.80165	0.80099	0.80103	443	0	5
2025.12.03	09:15:00	0.80104	0.80142	0.80077	0.80135	395	0	5
2025.12.03	09:30:00	0.80175	0.80216	0.80155	0.80209	534	0	5
2025.12.03	09:45:00	0.80209	0.80270	0.80188	0.80221	543	0	5
2025.12.03	10:00:00	0.80221	0.80245	0.80181	0.80182	615	0	5
2025.12.03	10:15:00	0.80182	0.80189	0.80162	0.80179	470	0	5
2025.12.03	10:30:00	0.80179	0.80192	0.80158	0.80174	362	0	5
2025.12.03	10:45:00	0.80174	0.80196	0.80113	0.80128	523	0	5
2025.12.03	11:00:00	0.80128	0.80158	0.80111	0.80138	622	0	5
2025.12.03	11:15:00	0.80139	0.80187	0.80136	0.80185	440	0	5
2025.12.03	11:30:00	0.80185	0.80197	0.80151	0.80171	621	0	5
2025.12.03	11:45:00	0.80169	0.80184	0.80146	0.80183	466	0	5
2025.12.03	12:00:00	0.80183	0.80184	0.80110	0.80125	494	0	5
2025.12.03	12:15:00	0.80125	0.80126	0.80082	0.80101	551	0	5
2025.12.03	12:30:00	0.80101	0.80107	0.80061	0.80069	462	0	5
2025.12.03	12:45:00	0.80069	0.80092	0.80062	0.80083	472	0	5
