<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.14	08:00:00	143.037	143.275	142.964	143.214	1545	0	6
2025.04.14	08:15:00	143.215	143.261	142.923	142.942	1533	0	6
2025.04.14	08:30:00	142.940	143.096	142.847	143.075	1660	0	6
2025.04.14	08:45:00	143.076	143.084	142.664	142.765	1860	0	6
2025.04.14	09:00:00	142.764	142.908	142.688	142.725	2687	0	6
2025.04.14	09:15:00	142.726	142.767	142.474	142.538	2477	0	6
2025.04.14	09:30:00	142.539	142.585	142.347	142.441	2825	0	6
2025.04.14	09:45:00	142.440	142.551	142.344	142.426	2658	0	6
2025.04.14	10:00:00	142.426	142.556	142.227	142.464	3465	0	6
2025.04.14	10:15:00	142.463	142.695	142.450	142.653	2697	0	6
2025.04.14	10:30:00	142.652	142.841	142.559	142.837	2317	0	6
2025.04.14	10:45:00	142.837	143.090	142.837	143.077	2192	0	6
2025.04.14	11:00:00	143.077	143.098	142.865	142.876	2258	0	6
2025.04.14	11:15:00	142.876	143.001	142.822	142.991	1923	0	6
2025.04.14	11:30:00	142.991	143.164	142.985	143.040	2238	0	6
2025.04.14	11:45:00	143.038	143.083	142.864	142.912	1961	0	6
2025.04.14	12:00:00	142.912	142.940	142.799	142.806	1935	0	6
2025.04.14	12:15:00	142.806	143.043	142.761	143.040	1777	0	6
2025.04.14	12:30:00	143.039	143.075	142.925	143.013	1784	0	6
2025.04.14	12:45:00	143.013	143.094	142.943	143.071	1892	0	6
2025.04.14	13:00:00	143.069	143.194	143.050	143.157	1873	0	6
2025.04.14	13:15:00	143.157	143.293	143.143	143.217	1613	0	6
2025.04.14	13:30:00	143.220	143.253	143.123	143.188	1535	0	6
2025.04.14	13:45:00	143.188	143.190	143.049	143.096	1634	0	6
2025.04.14	14:00:00	143.095	143.150	143.051	143.111	1813	0	6
2025.04.14	14:15:00	143.111	143.208	143.005	143.158	1757	0	6
2025.04.14	14:30:00	143.158	143.200	143.069	143.103	1581	0	6
2025.04.14	14:45:00	143.103	143.357	143.018	143.240	2069	0	6
2025.04.14	15:00:00	143.240	143.341	143.153	143.284	2192	0	6
2025.04.14	15:15:00	143.279	143.445	143.270	143.425	2224	0	6
2025.04.14	15:30:00	143.425	143.432	143.289	143.419	2006	0	6
2025.04.14	15:45:00	143.419	143.699	143.394	143.668	2233	0	6
2025.04.14	16:00:00	143.668	143.975	143.588	143.839	3143	0	6
2025.04.14	16:15:00	143.837	144.080	143.800	143.970	3218	0	6
2025.04.14	16:30:00	143.970	143.971	143.636	143.694	4084	0	6
2025.04.14	16:45:00	143.694	143.716	143.513	143.637	3959	0	6
2025.04.14	17:00:00	143.637	143.824	143.538	143.546	3763	0	6
2025.04.14	17:15:00	143.553	143.589	143.391	143.394	3120	0	6
2025.04.14	17:30:00	143.395	143.507	143.334	143.393	2567	0	6
