<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.14	10:15:00	2936.10	2938.54	2935.28	2936.56	3030	0	18
2025.02.14	10:30:00	2936.61	2937.10	2933.95	2934.58	3053	0	18
2025.02.14	10:45:00	2934.61	2936.01	2933.41	2935.18	2573	0	18
2025.02.14	11:00:00	2935.18	2937.62	2934.47	2937.60	2813	0	18
2025.02.14	11:15:00	2937.60	2938.35	2936.38	2937.91	2513	0	18
2025.02.14	11:30:00	2937.89	2938.77	2934.12	2934.47	2692	0	18
2025.02.14	11:45:00	2934.47	2935.53	2934.12	2935.15	2083	0	18
2025.02.14	12:00:00	2935.15	2937.10	2934.29	2935.64	2429	0	18
2025.02.14	12:15:00	2935.63	2939.62	2935.53	2938.96	3394	0	18
2025.02.14	12:30:00	2938.95	2940.02	2936.76	2937.18	2158	0	18
2025.02.14	12:45:00	2937.15	2937.39	2935.14	2935.83	2278	0	18
2025.02.14	13:00:00	2935.83	2937.57	2933.51	2935.31	2319	0	18
2025.02.14	13:15:00	2935.31	2936.28	2934.15	2934.21	1658	0	18
2025.02.14	13:30:00	2934.21	2934.83	2933.55	2933.96	1767	0	18
2025.02.14	13:45:00	2933.95	2933.96	2929.29	2931.04	2661	0	18
2025.02.14	14:00:00	2931.04	2931.45	2929.23	2930.99	2649	0	18
2025.02.14	14:15:00	2930.99	2933.06	2930.93	2932.20	2736	0	18
2025.02.14	14:30:00	2932.20	2932.46	2927.80	2929.12	2348	0	18
2025.02.14	14:45:00	2929.12	2931.37	2928.98	2930.75	2527	0	18
2025.02.14	15:00:00	2930.75	2931.57	2926.04	2927.49	3901	0	18
2025.02.14	15:15:00	2927.49	2930.73	2926.26	2927.73	4205	0	18
2025.02.14	15:30:00	2927.73	2933.26	2917.87	2917.99	5752	0	18
2025.02.14	15:45:00	2917.99	2922.75	2917.61	2920.53	6015	0	18
2025.02.14	16:00:00	2920.53	2923.58	2914.34	2922.28	6006	0	18
2025.02.14	16:15:00	2922.28	2927.99	2921.49	2926.78	5545	0	18
2025.02.14	16:30:00	2926.78	2928.44	2921.58	2923.34	5732	0	18
2025.02.14	16:45:00	2923.34	2924.35	2918.66	2921.11	5029	0	18
2025.02.14	17:00:00	2921.05	2921.75	2914.39	2914.41	5580	0	18
2025.02.14	17:15:00	2914.41	2915.76	2897.47	2900.31	6563	0	18
2025.02.14	17:30:00	2900.30	2907.14	2892.95	2905.27	6372	0	18
2025.02.14	17:45:00	2905.32	2906.29	2900.31	2901.92	5326	0	18
2025.02.14	18:00:00	2901.92	2903.83	2898.71	2900.08	5351	0	18
2025.02.14	18:15:00	2900.08	2901.09	2892.80	2893.45	5410	0	18
2025.02.14	18:30:00	2893.45	2896.00	2891.19	2892.36	4596	0	18
2025.02.14	18:45:00	2892.37	2897.08	2888.55	2895.96	4554	0	18
2025.02.14	19:00:00	2895.96	2897.51	2892.57	2893.80	4122	0	18
2025.02.14	19:15:00	2893.70	2895.32	2892.84	2893.30	3722	0	18
2025.02.14	19:30:00	2893.30	2894.14	2885.80	2887.44	3522	0	18
2025.02.14	19:45:00	2887.39	2888.66	2885.42	2886.99	4122	0	18
2025.02.14	20:00:00	2886.99	2887.37	2883.78	2884.35	3358	0	18
2025.02.14	20:15:00	2884.35	2887.94	2884.16	2886.19	3801	0	18
2025.02.14	20:30:00	2886.21	2886.74	2882.19	2883.20	3336	0	18
2025.02.14	20:45:00	2883.20	2884.74	2882.18	2883.81	2524	0	18
2025.02.14	21:00:00	2883.79	2885.97	2883.79	2884.82	2358	0	18
2025.02.14	21:15:00	2884.72	2884.82	2881.96	2883.16	1991	0	18
2025.02.14	21:30:00	2883.15	2883.31	2881.67	2882.37	2258	0	18
2025.02.14	21:45:00	2882.37	2882.55	2878.76	2880.54	2406	0	18
2025.02.14	22:00:00	2880.57	2881.41	2880.22	2880.54	2233	0	18
2025.02.14	22:15:00	2880.54	2882.95	2879.95	2882.30	1861	0	18
2025.02.14	22:30:00	2882.31	2882.34	2877.04	2878.99	3007	0	18
2025.02.14	22:45:00	2878.99	2886.19	2878.17	2885.36	4218	0	18
2025.02.14	23:00:00	2885.33	2885.67	2883.32	2883.96	1644	0	18
2025.02.14	23:15:00	2883.96	2884.13	2882.51	2883.49	1067	0	18
2025.02.14	23:30:00	2883.49	2883.51	2882.33	2883.10	689	0	18
2025.02.14	23:45:00	2883.10	2883.72	2882.62	2883.00	460	0	18
2025.02.17	01:00:00	2893.55	2893.83	2889.39	2893.50	1055	0	18
2025.02.17	01:15:00	2893.50	2893.69	2880.62	2883.18	2634	0	18
2025.02.17	01:30:00	2883.18	2883.18	2879.29	2881.32	1787	0	18
2025.02.17	01:45:00	2881.32	2882.09	2878.80	2879.23	1604	0	18
2025.02.17	02:00:00	2879.23	2887.70	2879.23	2885.68	1569	0	18
2025.02.17	02:15:00	2885.68	2888.00	2881.95	2882.42	1222	0	18
2025.02.17	02:30:00	2882.42	2887.20	2882.19	2884.79	1282	0	18
2025.02.17	02:45:00	2884.79	2885.07	2883.22	2883.51	1016	0	18
2025.02.17	03:00:00	2883.51	2889.12	2882.57	2888.55	3242	0	18
2025.02.17	03:15:00	2888.61	2891.33	2887.27	2890.69	2637	0	18
2025.02.17	03:30:00	2890.69	2896.46	2890.59	2894.91	2914	0	18
2025.02.17	03:45:00	2894.91	2896.57	2892.01	2895.55	2445	0	18
2025.02.17	04:00:00	2895.55	2897.74	2894.01	2897.65	2241	0	18
2025.02.17	04:15:00	2897.65	2897.66	2894.53	2896.47	1530	0	18
2025.02.17	04:30:00	2896.47	2899.78	2893.94	2898.27	2340	0	18
2025.02.17	04:45:00	2898.27	2899.28	2896.61	2899.23	1919	0	18
2025.02.17	05:00:00	2899.23	2900.59	2897.84	2900.45	1956	0	18
2025.02.17	05:15:00	2900.45	2901.32	2899.32	2901.04	2165	0	18
2025.02.17	05:30:00	2901.04	2903.95	2900.77	2903.26	1622	0	18
2025.02.17	05:45:00	2903.26	2904.66	2903.07	2903.62	1352	0	18
