<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.30	01:00:00	1.17256	1.17280	1.17240	1.17269	383	0	1
2025.09.30	01:15:00	1.17270	1.17278	1.17249	1.17251	258	0	1
2025.09.30	01:30:00	1.17250	1.17259	1.17245	1.17257	351	0	1
2025.09.30	01:45:00	1.17257	1.17277	1.17256	1.17272	379	0	1
2025.09.30	02:00:00	1.17272	1.17289	1.17270	1.17287	451	0	1
2025.09.30	02:15:00	1.17286	1.17317	1.17282	1.17308	539	0	1
2025.09.30	02:30:00	1.17306	1.17313	1.17301	1.17307	421	0	1
2025.09.30	02:45:00	1.17306	1.17323	1.17303	1.17305	1201	0	1
2025.09.30	03:00:00	1.17307	1.17308	1.17250	1.17301	2275	0	1
2025.09.30	03:15:00	1.17300	1.17315	1.17263	1.17270	1800	0	1
2025.09.30	03:30:00	1.17272	1.17272	1.17215	1.17220	1329	0	1
2025.09.30	03:45:00	1.17219	1.17223	1.17124	1.17206	3350	0	1
2025.09.30	04:00:00	1.17207	1.17257	1.17194	1.17239	2801	0	1
2025.09.30	04:15:00	1.17240	1.17244	1.17219	1.17237	1910	0	0
2025.09.30	04:30:00	1.17234	1.17251	1.17189	1.17200	2118	0	1
2025.09.30	04:45:00	1.17205	1.17220	1.17134	1.17140	2198	0	1
2025.09.30	05:00:00	1.17139	1.17197	1.17119	1.17192	1834	0	1
2025.09.30	05:15:00	1.17190	1.17231	1.17189	1.17213	1644	0	1
2025.09.30	05:30:00	1.17214	1.17239	1.17208	1.17214	1406	0	1
2025.09.30	05:45:00	1.17214	1.17226	1.17200	1.17221	1616	0	1
2025.09.30	06:00:00	1.17222	1.17241	1.17200	1.17238	1615	0	1
2025.09.30	06:15:00	1.17236	1.17262	1.17210	1.17251	1283	0	1
2025.09.30	06:30:00	1.17253	1.17264	1.17233	1.17236	1189	0	1
2025.09.30	06:45:00	1.17234	1.17263	1.17229	1.17237	1170	0	1
2025.09.30	07:00:00	1.17236	1.17249	1.17211	1.17215	1116	0	1
2025.09.30	07:15:00	1.17216	1.17222	1.17187	1.17195	1264	0	1
2025.09.30	07:30:00	1.17194	1.17244	1.17184	1.17241	1982	0	1
2025.09.30	07:45:00	1.17243	1.17286	1.17235	1.17285	1616	0	1
2025.09.30	08:00:00	1.17286	1.17328	1.17280	1.17316	2143	0	1
2025.09.30	08:15:00	1.17317	1.17338	1.17308	1.17308	1707	0	1
2025.09.30	08:30:00	1.17310	1.17338	1.17300	1.17322	1664	0	1
2025.09.30	08:45:00	1.17322	1.17371	1.17322	1.17331	2030	0	1
2025.09.30	09:00:00	1.17332	1.17362	1.17308	1.17346	2575	0	1
2025.09.30	09:15:00	1.17347	1.17398	1.17330	1.17384	2487	0	1
2025.09.30	09:30:00	1.17383	1.17439	1.17379	1.17426	2684	0	1
2025.09.30	09:45:00	1.17425	1.17430	1.17365	1.17374	2708	0	1
2025.09.30	10:00:00	1.17373	1.17434	1.17363	1.17429	2947	0	1
2025.09.30	10:15:00	1.17427	1.17483	1.17421	1.17458	2548	0	1
2025.09.30	10:30:00	1.17459	1.17461	1.17364	1.17404	3033	0	1
2025.09.30	10:45:00	1.17406	1.17440	1.17386	1.17417	3038	0	1
2025.09.30	11:00:00	1.17418	1.17499	1.17418	1.17494	3302	0	1
2025.09.30	11:15:00	1.17492	1.17510	1.17458	1.17491	2751	0	1
2025.09.30	11:30:00	1.17489	1.17615	1.17488	1.17573	3014	0	1
2025.09.30	11:45:00	1.17573	1.17583	1.17543	1.17554	3237	0	1
2025.09.30	12:00:00	1.17555	1.17584	1.17487	1.17490	2633	0	1
2025.09.30	12:15:00	1.17492	1.17522	1.17458	1.17461	2298	0	1
2025.09.30	12:30:00	1.17461	1.17497	1.17449	1.17492	2242	0	1
2025.09.30	12:45:00	1.17493	1.17520	1.17463	1.17482	2662	0	1
